,giv_prop,iv,iv_label,cat_t1,cat_t1_label,iv.1,iv_label.1,cat_t2,cat_t2_label,dependent,effect,td
291,https://data.cooperationdatabank.org/vocab/prop/Public_Goods_GameVariable,https://data.cooperationdatabank.org/vocab/prop/mPCRlevel,MPCR level,https://data.cooperationdatabank.org/id/mpcrlevel/low,Low,https://data.cooperationdatabank.org/vocab/prop/mPCRlevel,MPCR level,https://data.cooperationdatabank.org/id/mpcrlevel/medium,Medium,https://data.cooperationdatabank.org/id/dependentvariable/contributions,negative,train
292,https://data.cooperationdatabank.org/vocab/prop/Public_Goods_GameVariable,https://data.cooperationdatabank.org/vocab/prop/mPCRlevel,MPCR level,https://data.cooperationdatabank.org/id/mpcrlevel/medium,Medium,https://data.cooperationdatabank.org/vocab/prop/mPCRlevel,MPCR level,https://data.cooperationdatabank.org/id/mpcrlevel/high,High,https://data.cooperationdatabank.org/id/dependentvariable/contributions,negative,train
293,https://data.cooperationdatabank.org/vocab/prop/Public_Goods_GameVariable,https://data.cooperationdatabank.org/vocab/prop/mPCRlevel,MPCR level,https://data.cooperationdatabank.org/id/mpcrlevel/low,Low,https://data.cooperationdatabank.org/vocab/prop/mPCRlevel,MPCR level,https://data.cooperationdatabank.org/id/mpcrlevel/high,High,https://data.cooperationdatabank.org/id/dependentvariable/contributions,negative,val
294,https://data.cooperationdatabank.org/vocab/prop/Public_Goods_GameVariable,https://data.cooperationdatabank.org/vocab/prop/mPCRlevel,MPCR level,https://data.cooperationdatabank.org/id/mpcrlevel/low,Low,https://data.cooperationdatabank.org/vocab/prop/mPCRlevel,MPCR level,https://data.cooperationdatabank.org/id/mpcrlevel/high,High,https://data.cooperationdatabank.org/id/dependentvariable/contributions,negative,train
295,https://data.cooperationdatabank.org/vocab/prop/Public_Goods_GameVariable,https://data.cooperationdatabank.org/vocab/prop/mPCRlevel,MPCR level,https://data.cooperationdatabank.org/id/mpcrlevel/low,Low,https://data.cooperationdatabank.org/vocab/prop/mPCRlevel,MPCR level,https://data.cooperationdatabank.org/id/mpcrlevel/high,High,https://data.cooperationdatabank.org/id/dependentvariable/contributions,negative,val
296,https://data.cooperationdatabank.org/vocab/prop/Public_Goods_GameVariable,https://data.cooperationdatabank.org/vocab/prop/mPCRlevel,MPCR level,https://data.cooperationdatabank.org/id/mpcrlevel/low,Low,https://data.cooperationdatabank.org/vocab/prop/mPCRlevel,MPCR level,https://data.cooperationdatabank.org/id/mpcrlevel/medium,Medium,https://data.cooperationdatabank.org/id/dependentvariable/contributions,negative,train
297,https://data.cooperationdatabank.org/vocab/prop/Public_Goods_GameVariable,https://data.cooperationdatabank.org/vocab/prop/mPCRlevel,MPCR level,https://data.cooperationdatabank.org/id/mpcrlevel/low,Low,https://data.cooperationdatabank.org/vocab/prop/mPCRlevel,MPCR level,https://data.cooperationdatabank.org/id/mpcrlevel/medium,Medium,https://data.cooperationdatabank.org/id/dependentvariable/contributions,negative,train
298,https://data.cooperationdatabank.org/vocab/prop/Public_Goods_GameVariable,https://data.cooperationdatabank.org/vocab/prop/mPCRlevel,MPCR level,https://data.cooperationdatabank.org/id/mpcrlevel/low,Low,https://data.cooperationdatabank.org/vocab/prop/mPCRlevel,MPCR level,https://data.cooperationdatabank.org/id/mpcrlevel/medium,Medium,https://data.cooperationdatabank.org/id/dependentvariable/contributions,negative,train
299,https://data.cooperationdatabank.org/vocab/prop/FramingVariable,https://data.cooperationdatabank.org/vocab/prop/publicGoodBadFrame,Public Good-Bad frame,https://data.cooperationdatabank.org/id/publicgoodbadframe/public_bad,Public Bad,https://data.cooperationdatabank.org/vocab/prop/publicGoodBadFrame,Public Good-Bad frame,https://data.cooperationdatabank.org/id/publicgoodbadframe/public_good,Public Good,https://data.cooperationdatabank.org/id/dependentvariable/contributions,negative,train
300,https://data.cooperationdatabank.org/vocab/prop/FramingVariable,https://data.cooperationdatabank.org/vocab/prop/gainLossFrame,Gain-Loss frame,https://data.cooperationdatabank.org/id/gainlossframe/gain,Gain,https://data.cooperationdatabank.org/vocab/prop/gainLossFrame,Gain-Loss frame,https://data.cooperationdatabank.org/id/gainlossframe/loss,Loss,https://data.cooperationdatabank.org/id/dependentvariable/contributions,negative,train
301,https://data.cooperationdatabank.org/vocab/prop/Group_SizeVariable,https://data.cooperationdatabank.org/vocab/prop/groupSizeLevel,Group size level,https://data.cooperationdatabank.org/id/groupsizelevel/low,Low,https://data.cooperationdatabank.org/vocab/prop/groupSizeLevel,Group size level,https://data.cooperationdatabank.org/id/groupsizelevel/high,High,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,positive,train
302,https://data.cooperationdatabank.org/vocab/prop/IdentificationVariable,https://data.cooperationdatabank.org/vocab/prop/targetMembership,Partner's group membership,https://data.cooperationdatabank.org/id/targetmembership/stranger,Stranger,https://data.cooperationdatabank.org/vocab/prop/targetMembership,Partner's group membership,https://data.cooperationdatabank.org/id/targetmembership/ingroup,Ingroup,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,positive,val
303,https://data.cooperationdatabank.org/vocab/prop/Degree_of_conflicting_interestsVariable,https://data.cooperationdatabank.org/vocab/prop/conflictIndexLevel,Conflict level,https://data.cooperationdatabank.org/id/conflictindexlevel/high,High,https://data.cooperationdatabank.org/vocab/prop/conflictIndexLevel,Conflict level,https://data.cooperationdatabank.org/id/conflictindexlevel/low,Low,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,negative,val
304,https://data.cooperationdatabank.org/vocab/prop/Degree_of_conflicting_interestsVariable,https://data.cooperationdatabank.org/vocab/prop/conflictIndexLevel,Conflict level,https://data.cooperationdatabank.org/id/conflictindexlevel/high,High,https://data.cooperationdatabank.org/vocab/prop/conflictIndexLevel,Conflict level,https://data.cooperationdatabank.org/id/conflictindexlevel/low,Low,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,negative,test
305,https://data.cooperationdatabank.org/vocab/prop/Degree_of_conflicting_interestsVariable,https://data.cooperationdatabank.org/vocab/prop/conflictIndexLevel,Conflict level,https://data.cooperationdatabank.org/id/conflictindexlevel/high,High,https://data.cooperationdatabank.org/vocab/prop/conflictIndexLevel,Conflict level,https://data.cooperationdatabank.org/id/conflictindexlevel/low,Low,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,negative,train
306,https://data.cooperationdatabank.org/vocab/prop/Degree_of_conflicting_interestsVariable,https://data.cooperationdatabank.org/vocab/prop/conflictIndexLevel,Conflict level,https://data.cooperationdatabank.org/id/conflictindexlevel/high,High,https://data.cooperationdatabank.org/vocab/prop/conflictIndexLevel,Conflict level,https://data.cooperationdatabank.org/id/conflictindexlevel/low,Low,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,negative,train
307,https://data.cooperationdatabank.org/vocab/prop/ReputationVariable,https://data.cooperationdatabank.org/vocab/prop/anonymityManipul,Anonymity manipulation,https://data.cooperationdatabank.org/id/anonymitymanipul/high,High,https://data.cooperationdatabank.org/vocab/prop/anonymityManipul,Anonymity manipulation,https://data.cooperationdatabank.org/id/anonymitymanipul/low,Low,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,negative,val
308,https://data.cooperationdatabank.org/vocab/prop/PersonalityVariable,https://data.cooperationdatabank.org/vocab/prop/sVOType,SVO type,https://data.cooperationdatabank.org/id/svotype/prosocial,Prosocial,https://data.cooperationdatabank.org/vocab/prop/sVOType,SVO type,https://data.cooperationdatabank.org/id/svotype/proself,Proself,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,positive,train
309,https://data.cooperationdatabank.org/vocab/prop/PunishmentVariable,https://data.cooperationdatabank.org/vocab/prop/punishmentAgent,Punishment agent,https://data.cooperationdatabank.org/id/punishmentagent/peer,Peer,https://data.cooperationdatabank.org/vocab/prop/punishmentAgent,Punishment agent,https://data.cooperationdatabank.org/id/punishmentagent/network,Network,https://data.cooperationdatabank.org/id/dependentvariable/contributions,positive,train
310,https://data.cooperationdatabank.org/vocab/prop/UncertaintyVariable,https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel,Uncertainty level,https://data.cooperationdatabank.org/id/uncertaintylevel/low,Low,https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel,Uncertainty level,https://data.cooperationdatabank.org/id/uncertaintylevel/high,High,https://data.cooperationdatabank.org/id/dependentvariable/contributions,positive,train
311,https://data.cooperationdatabank.org/vocab/prop/UncertaintyVariable,https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel,Uncertainty level,https://data.cooperationdatabank.org/id/uncertaintylevel/low,Low,https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel,Uncertainty level,https://data.cooperationdatabank.org/id/uncertaintylevel/high,High,https://data.cooperationdatabank.org/id/dependentvariable/contributions,positive,train
312,https://data.cooperationdatabank.org/vocab/prop/PunishmentVariable,https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment,Punishment treatment,https://data.cooperationdatabank.org/id/punishmenttreatment/1,1,https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment,Punishment treatment,https://data.cooperationdatabank.org/id/punishmenttreatment/-1,-1,https://data.cooperationdatabank.org/id/dependentvariable/contributions,positive,train
313,https://data.cooperationdatabank.org/vocab/prop/UncertaintyVariable,https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel,Uncertainty level,https://data.cooperationdatabank.org/id/uncertaintylevel/low,Low,https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel,Uncertainty level,https://data.cooperationdatabank.org/id/uncertaintylevel/high,High,https://data.cooperationdatabank.org/id/dependentvariable/withdrawals,positive,train
314,https://data.cooperationdatabank.org/vocab/prop/Public_Goods_GameVariable,https://data.cooperationdatabank.org/vocab/prop/mPCRlevel,MPCR level,https://data.cooperationdatabank.org/id/mpcrlevel/low,Low,https://data.cooperationdatabank.org/vocab/prop/mPCRlevel,MPCR level,https://data.cooperationdatabank.org/id/mpcrlevel/medium,Medium,https://data.cooperationdatabank.org/id/dependentvariable/contributions,negative,train
315,https://data.cooperationdatabank.org/vocab/prop/Public_Goods_GameVariable,https://data.cooperationdatabank.org/vocab/prop/mPCRlevel,MPCR level,https://data.cooperationdatabank.org/id/mpcrlevel/low,Low,https://data.cooperationdatabank.org/vocab/prop/mPCRlevel,MPCR level,https://data.cooperationdatabank.org/id/mpcrlevel/high,High,https://data.cooperationdatabank.org/id/dependentvariable/contributions,negative,train
316,https://data.cooperationdatabank.org/vocab/prop/Public_Goods_GameVariable,https://data.cooperationdatabank.org/vocab/prop/mPCRlevel,MPCR level,https://data.cooperationdatabank.org/id/mpcrlevel/low,Low,https://data.cooperationdatabank.org/vocab/prop/mPCRlevel,MPCR level,https://data.cooperationdatabank.org/id/mpcrlevel/medium,Medium,https://data.cooperationdatabank.org/id/dependentvariable/contributions,negative,train
317,https://data.cooperationdatabank.org/vocab/prop/Public_Goods_GameVariable,https://data.cooperationdatabank.org/vocab/prop/mPCRlevel,MPCR level,https://data.cooperationdatabank.org/id/mpcrlevel/low,Low,https://data.cooperationdatabank.org/vocab/prop/mPCRlevel,MPCR level,https://data.cooperationdatabank.org/id/mpcrlevel/high,High,https://data.cooperationdatabank.org/id/dependentvariable/contributions,negative,train
318,https://data.cooperationdatabank.org/vocab/prop/IdentificationVariable,https://data.cooperationdatabank.org/vocab/prop/targetMembership,Partner's group membership,https://data.cooperationdatabank.org/id/targetmembership/stranger,Stranger,https://data.cooperationdatabank.org/vocab/prop/targetMembership,Partner's group membership,https://data.cooperationdatabank.org/id/targetmembership/ingroup,Ingroup,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,negative,train
319,https://data.cooperationdatabank.org/vocab/prop/IdentificationVariable,https://data.cooperationdatabank.org/vocab/prop/targetMembership,Partner's group membership,https://data.cooperationdatabank.org/id/targetmembership/stranger,Stranger,https://data.cooperationdatabank.org/vocab/prop/targetMembership,Partner's group membership,https://data.cooperationdatabank.org/id/targetmembership/ingroup,Ingroup,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,negative,train
320,https://data.cooperationdatabank.org/vocab/prop/IdentificationVariable,https://data.cooperationdatabank.org/vocab/prop/targetMembership,Partner's group membership,https://data.cooperationdatabank.org/id/targetmembership/stranger,Stranger,https://data.cooperationdatabank.org/vocab/prop/targetMembership,Partner's group membership,https://data.cooperationdatabank.org/id/targetmembership/ingroup,Ingroup,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,negative,train
321,https://data.cooperationdatabank.org/vocab/prop/PeriodVariable,https://data.cooperationdatabank.org/vocab/prop/trialOfCooperationOrdinal,Trial of cooperation (ordinal),https://data.cooperationdatabank.org/id/trialofcooperationordinal/first,first,https://data.cooperationdatabank.org/vocab/prop/trialOfCooperationOrdinal,Trial of cooperation (ordinal),https://data.cooperationdatabank.org/id/trialofcooperationordinal/last,last,https://data.cooperationdatabank.org/id/dependentvariable/contributions,positive,val
322,https://data.cooperationdatabank.org/vocab/prop/SequentialityVariable,https://data.cooperationdatabank.org/vocab/prop/sequentiality,Sequentiality,https://data.cooperationdatabank.org/id/sequentiality/simultaneous,Simultaneous,https://data.cooperationdatabank.org/vocab/prop/sequentiality,Sequentiality,https://data.cooperationdatabank.org/id/sequentiality/sequential_turn-taking,Sequential turn-taking,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,positive,train
323,https://data.cooperationdatabank.org/vocab/prop/ReputationVariable,https://data.cooperationdatabank.org/vocab/prop/partnerSelection,Partner selection,https://data.cooperationdatabank.org/id/partnerselection/present,present,https://data.cooperationdatabank.org/vocab/prop/partnerSelection,Partner selection,https://data.cooperationdatabank.org/id/partnerselection/absent,absent,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,negative,val
324,https://data.cooperationdatabank.org/vocab/prop/ReputationVariable,https://data.cooperationdatabank.org/vocab/prop/partnerSelection,Partner selection,https://data.cooperationdatabank.org/id/partnerselection/present,present,https://data.cooperationdatabank.org/vocab/prop/partnerSelection,Partner selection,https://data.cooperationdatabank.org/id/partnerselection/absent,absent,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,negative,train
325,https://data.cooperationdatabank.org/vocab/prop/ReputationVariable,https://data.cooperationdatabank.org/vocab/prop/partnerSelection,Partner selection,https://data.cooperationdatabank.org/id/partnerselection/present,present,https://data.cooperationdatabank.org/vocab/prop/partnerSelection,Partner selection,https://data.cooperationdatabank.org/id/partnerselection/absent,absent,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,negative,train
326,https://data.cooperationdatabank.org/vocab/prop/LeadershipVariable,https://data.cooperationdatabank.org/vocab/prop/leadershipRole,Leadership role,https://data.cooperationdatabank.org/id/leadershiprole/leader,Leader ,https://data.cooperationdatabank.org/vocab/prop/leadershipRole,Leadership role,https://data.cooperationdatabank.org/id/leadershiprole/follower,Follower,https://data.cooperationdatabank.org/id/dependentvariable/contributions,positive,train
327,https://data.cooperationdatabank.org/vocab/prop/ReputationVariable,https://data.cooperationdatabank.org/vocab/prop/knowledgeOfPartnerPriorBehavior,Knowledge of partner's prior behavior,https://data.cooperationdatabank.org/id/knowledgeofpartnerpriorbehavior/cooperative,cooperative,https://data.cooperationdatabank.org/vocab/prop/knowledgeOfPartnerPriorBehavior,Knowledge of partner's prior behavior,https://data.cooperationdatabank.org/id/knowledgeofpartnerpriorbehavior/noncooperative,noncooperative,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,positive,train
328,https://data.cooperationdatabank.org/vocab/prop/ReputationVariable,https://data.cooperationdatabank.org/vocab/prop/knowledgeOfPartnerPriorBehavior,Knowledge of partner's prior behavior,https://data.cooperationdatabank.org/id/knowledgeofpartnerpriorbehavior/cooperative,cooperative,https://data.cooperationdatabank.org/vocab/prop/knowledgeOfPartnerPriorBehavior,Knowledge of partner's prior behavior,https://data.cooperationdatabank.org/id/knowledgeofpartnerpriorbehavior/noncooperative,noncooperative,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,positive,val
329,https://data.cooperationdatabank.org/vocab/prop/ReputationVariable,https://data.cooperationdatabank.org/vocab/prop/knowledgeOfPartnerPriorBehavior,Knowledge of partner's prior behavior,https://data.cooperationdatabank.org/id/knowledgeofpartnerpriorbehavior/cooperative,cooperative,https://data.cooperationdatabank.org/vocab/prop/knowledgeOfPartnerPriorBehavior,Knowledge of partner's prior behavior,https://data.cooperationdatabank.org/id/knowledgeofpartnerpriorbehavior/noncooperative,noncooperative,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,positive,val
330,https://data.cooperationdatabank.org/vocab/prop/ReputationVariable,https://data.cooperationdatabank.org/vocab/prop/knowledgeOfPartnerPriorBehavior,Knowledge of partner's prior behavior,https://data.cooperationdatabank.org/id/knowledgeofpartnerpriorbehavior/absent,absent,https://data.cooperationdatabank.org/vocab/prop/knowledgeOfPartnerPriorBehavior,Knowledge of partner's prior behavior,https://data.cooperationdatabank.org/id/knowledgeofpartnerpriorbehavior/noncooperative,noncooperative,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,positive,train
331,https://data.cooperationdatabank.org/vocab/prop/ReputationVariable,https://data.cooperationdatabank.org/vocab/prop/knowledgeOfPartnerPriorBehavior,Knowledge of partner's prior behavior,https://data.cooperationdatabank.org/id/knowledgeofpartnerpriorbehavior/absent,absent,https://data.cooperationdatabank.org/vocab/prop/knowledgeOfPartnerPriorBehavior,Knowledge of partner's prior behavior,https://data.cooperationdatabank.org/id/knowledgeofpartnerpriorbehavior/noncooperative,noncooperative,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,positive,train
332,https://data.cooperationdatabank.org/vocab/prop/ReputationVariable,https://data.cooperationdatabank.org/vocab/prop/knowledgeOfPartnerPriorBehavior,Knowledge of partner's prior behavior,https://data.cooperationdatabank.org/id/knowledgeofpartnerpriorbehavior/absent,absent,https://data.cooperationdatabank.org/vocab/prop/knowledgeOfPartnerPriorBehavior,Knowledge of partner's prior behavior,https://data.cooperationdatabank.org/id/knowledgeofpartnerpriorbehavior/noncooperative,noncooperative,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,negative,train
333,https://data.cooperationdatabank.org/vocab/prop/PunishmentVariable,https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment,Punishment treatment,https://data.cooperationdatabank.org/id/punishmenttreatment/1,1,https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment,Punishment treatment,https://data.cooperationdatabank.org/id/punishmenttreatment/-1,-1,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,positive,train
334,https://data.cooperationdatabank.org/vocab/prop/PunishmentVariable,https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment,Punishment treatment,https://data.cooperationdatabank.org/id/punishmenttreatment/-1,-1,https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment,Punishment treatment,https://data.cooperationdatabank.org/id/punishmenttreatment/0,0,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,negative,train
335,https://data.cooperationdatabank.org/vocab/prop/PunishmentVariable,https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment,Punishment treatment,https://data.cooperationdatabank.org/id/punishmenttreatment/0,0,https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment,Punishment treatment,https://data.cooperationdatabank.org/id/punishmenttreatment/1,1,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,negative,train
336,https://data.cooperationdatabank.org/vocab/prop/GenderVariable,https://data.cooperationdatabank.org/vocab/prop/gender,Gender,https://data.cooperationdatabank.org/id/gender/female,Female,https://data.cooperationdatabank.org/vocab/prop/gender,Gender,https://data.cooperationdatabank.org/id/gender/male,Male,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,negative,train
337,https://data.cooperationdatabank.org/vocab/prop/GenderVariable,https://data.cooperationdatabank.org/vocab/prop/gender,Gender,https://data.cooperationdatabank.org/id/gender/female,Female,https://data.cooperationdatabank.org/vocab/prop/gender,Gender,https://data.cooperationdatabank.org/id/gender/male,Male,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,positive,train
338,https://data.cooperationdatabank.org/vocab/prop/ReputationVariable,https://data.cooperationdatabank.org/vocab/prop/anonymityManipul,Anonymity manipulation,https://data.cooperationdatabank.org/id/anonymitymanipul/high,High,https://data.cooperationdatabank.org/vocab/prop/anonymityManipul,Anonymity manipulation,https://data.cooperationdatabank.org/id/anonymitymanipul/low,Low,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,negative,train
339,https://data.cooperationdatabank.org/vocab/prop/GenderVariable,https://data.cooperationdatabank.org/vocab/prop/gender,Gender,https://data.cooperationdatabank.org/id/gender/female,Female,https://data.cooperationdatabank.org/vocab/prop/gender,Gender,https://data.cooperationdatabank.org/id/gender/male,Male,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,negative,train
340,https://data.cooperationdatabank.org/vocab/prop/Public_Goods_GameVariable,https://data.cooperationdatabank.org/vocab/prop/mPCRlevel,MPCR level,https://data.cooperationdatabank.org/id/mpcrlevel/low,Low,https://data.cooperationdatabank.org/vocab/prop/mPCRlevel,MPCR level,https://data.cooperationdatabank.org/id/mpcrlevel/high,High,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,negative,train
341,https://data.cooperationdatabank.org/vocab/prop/PrimingVariable,https://data.cooperationdatabank.org/vocab/prop/primingConcept,Primed construct,https://data.cooperationdatabank.org/id/primingconcept/other,Other,https://data.cooperationdatabank.org/vocab/prop/primingConcept,Primed construct,https://data.cooperationdatabank.org/id/primingconcept/neutral,Neutral,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,positive,train
342,https://data.cooperationdatabank.org/vocab/prop/PrimingVariable,https://data.cooperationdatabank.org/vocab/prop/primingConcept,Primed construct,https://data.cooperationdatabank.org/id/primingconcept/other,Other,https://data.cooperationdatabank.org/vocab/prop/primingConcept,Primed construct,https://data.cooperationdatabank.org/id/primingconcept/neutral,Neutral,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,positive,val
343,https://data.cooperationdatabank.org/vocab/prop/Partner(s)'_strategiesVariable,https://data.cooperationdatabank.org/vocab/prop/iteratedStrategy,Iterated strategy,https://data.cooperationdatabank.org/id/iteratedstrategy/predominantly_competitive,Predominantly Competitive,https://data.cooperationdatabank.org/vocab/prop/iteratedStrategy,Iterated strategy,https://data.cooperationdatabank.org/id/iteratedstrategy/predominantly_cooperative,Predominantly Cooperative,https://data.cooperationdatabank.org/id/dependentvariable/withdrawals,positive,train
344,https://data.cooperationdatabank.org/vocab/prop/Resource_Dilemma_GameVariable,https://data.cooperationdatabank.org/vocab/prop/resourceSizeLevel,Resource size level,https://data.cooperationdatabank.org/id/resourcesizelevel/high,High,https://data.cooperationdatabank.org/vocab/prop/resourceSizeLevel,Resource size level,https://data.cooperationdatabank.org/id/resourcesizelevel/medium,Medium,https://data.cooperationdatabank.org/id/dependentvariable/withdrawals,negative,train
345,https://data.cooperationdatabank.org/vocab/prop/Resource_Dilemma_GameVariable,https://data.cooperationdatabank.org/vocab/prop/resourceSizeLevel,Resource size level,https://data.cooperationdatabank.org/id/resourcesizelevel/low,Low,https://data.cooperationdatabank.org/vocab/prop/resourceSizeLevel,Resource size level,https://data.cooperationdatabank.org/id/resourcesizelevel/high,High,https://data.cooperationdatabank.org/id/dependentvariable/withdrawals,positive,test
346,https://data.cooperationdatabank.org/vocab/prop/Resource_Dilemma_GameVariable,https://data.cooperationdatabank.org/vocab/prop/resourceSizeLevel,Resource size level,https://data.cooperationdatabank.org/id/resourcesizelevel/medium,Medium,https://data.cooperationdatabank.org/vocab/prop/resourceSizeLevel,Resource size level,https://data.cooperationdatabank.org/id/resourcesizelevel/low,Low,https://data.cooperationdatabank.org/id/dependentvariable/withdrawals,negative,train
347,https://data.cooperationdatabank.org/vocab/prop/Degree_of_conflicting_interestsVariable,https://data.cooperationdatabank.org/vocab/prop/conflictIndexLevel,Conflict level,https://data.cooperationdatabank.org/id/conflictindexlevel/high,High,https://data.cooperationdatabank.org/vocab/prop/conflictIndexLevel,Conflict level,https://data.cooperationdatabank.org/id/conflictindexlevel/low,Low,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,negative,train
348,https://data.cooperationdatabank.org/vocab/prop/Degree_of_conflicting_interestsVariable,https://data.cooperationdatabank.org/vocab/prop/conflictIndexLevel,Conflict level,https://data.cooperationdatabank.org/id/conflictindexlevel/high,High,https://data.cooperationdatabank.org/vocab/prop/conflictIndexLevel,Conflict level,https://data.cooperationdatabank.org/id/conflictindexlevel/low,Low,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,negative,train
349,https://data.cooperationdatabank.org/vocab/prop/PersonalityVariable,https://data.cooperationdatabank.org/vocab/prop/sVOType,SVO type,https://data.cooperationdatabank.org/id/svotype/individualist,Individualist,https://data.cooperationdatabank.org/vocab/prop/sVOType,SVO type,https://data.cooperationdatabank.org/id/svotype/altruist,Altruist,https://data.cooperationdatabank.org/id/dependentvariable/withdrawals,positive,val
350,https://data.cooperationdatabank.org/vocab/prop/PersonalityVariable,https://data.cooperationdatabank.org/vocab/prop/sVOType,SVO type,https://data.cooperationdatabank.org/id/svotype/individualist,Individualist,https://data.cooperationdatabank.org/vocab/prop/sVOType,SVO type,https://data.cooperationdatabank.org/id/svotype/prosocial,Prosocial,https://data.cooperationdatabank.org/id/dependentvariable/withdrawals,positive,train
351,https://data.cooperationdatabank.org/vocab/prop/UncertaintyVariable,https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel,Uncertainty level,https://data.cooperationdatabank.org/id/uncertaintylevel/medium,Medium,https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel,Uncertainty level,https://data.cooperationdatabank.org/id/uncertaintylevel/high,High,https://data.cooperationdatabank.org/id/dependentvariable/withdrawals,positive,train
352,https://data.cooperationdatabank.org/vocab/prop/UncertaintyVariable,https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel,Uncertainty level,https://data.cooperationdatabank.org/id/uncertaintylevel/low,Low,https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel,Uncertainty level,https://data.cooperationdatabank.org/id/uncertaintylevel/medium,Medium,https://data.cooperationdatabank.org/id/dependentvariable/withdrawals,positive,train
353,https://data.cooperationdatabank.org/vocab/prop/UncertaintyVariable,https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel,Uncertainty level,https://data.cooperationdatabank.org/id/uncertaintylevel/low,Low,https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel,Uncertainty level,https://data.cooperationdatabank.org/id/uncertaintylevel/high,High,https://data.cooperationdatabank.org/id/dependentvariable/withdrawals,positive,test
354,https://data.cooperationdatabank.org/vocab/prop/EthnicityVariable,https://data.cooperationdatabank.org/vocab/prop/ethnicityUS,Ethnicity (US),https://data.cooperationdatabank.org/id/ethnicityus/white,White,https://data.cooperationdatabank.org/vocab/prop/ethnicityUS,Ethnicity (US),https://data.cooperationdatabank.org/id/ethnicityus/black_or_african_american,Black or African American,https://data.cooperationdatabank.org/id/dependentvariable/contributions,positive,train
355,https://data.cooperationdatabank.org/vocab/prop/EthnicityVariable,https://data.cooperationdatabank.org/vocab/prop/ethnicityUS,Ethnicity (US),https://data.cooperationdatabank.org/id/ethnicityus/white,White,https://data.cooperationdatabank.org/vocab/prop/ethnicityUS,Ethnicity (US),https://data.cooperationdatabank.org/id/ethnicityus/black_or_african_american,Black or African American,https://data.cooperationdatabank.org/id/dependentvariable/contributions,positive,train
356,https://data.cooperationdatabank.org/vocab/prop/EthnicityVariable,https://data.cooperationdatabank.org/vocab/prop/ethnicityUS,Ethnicity (US),https://data.cooperationdatabank.org/id/ethnicityus/white,White,https://data.cooperationdatabank.org/vocab/prop/ethnicityUS,Ethnicity (US),https://data.cooperationdatabank.org/id/ethnicityus/black_or_african_american,Black or African American,https://data.cooperationdatabank.org/id/dependentvariable/contributions,positive,train
